id,title,description,price,image_url,country,location,category,instruction,input,response,attractions,best_time,halal_info,budget_level,suggested_days,tags
446,"Bukhara, Uzbekistan - Tour Package","Family-friendly spots include museums, parks, and easy cultural sites in Bukhara.",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Bukhara,Q&A,"List family-friendly attractions in Bukhara, Uzbekistan.",,"Family-friendly spots include museums, parks, and easy cultural sites in Bukhara.",Shah-i-Zinda; Ark Fortress; Registan,"April–June, September–October",halal available,budget,1,"budget, halal, food"
447,"Bishkek, Kyrgyzstan - Tour Package","Look for guesthouses, family-run hotels, and budget hostels near the city center or transport hubs.",2500,https://images.unsplash.com/photo-1466427573353-ca4d2ca1ee6d?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Bishkek,Q&A,"Suggest budget accommodation options in Bishkek, Kyrgyzstan.",,"Look for guesthouses, family-run hotels, and budget hostels near the city center or transport hubs.",Son-Kul Lake; Issyk-Kul Lake; Fairy Tale Canyon,June–September,halal available,luxury,1,"halal, adventure, family"
448,"Ashgabat, Turkmenistan - Tour Package",Visa requirements vary by nationality. Check the embassy website or official government portal for the latest visa rules for Turkmenistan.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Ashgabat,Q&A,How do I get a visa for Turkmenistan (if needed)?,,Visa requirements vary by nationality. Check the embassy website or official government portal for the latest visa rules for Turkmenistan.,Kunya-Urgench; Darvaza Gas Crater; Yangykala Canyon,"April–June, September–October",halal available,luxury,3,"halal, adventure, budget"
449,"Almaty, Kazakhstan - Tour Package",Day 1: Explore the city highlights in Almaty. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on interes...,2500,https://images.unsplash.com/photo-1560707303-4e980ce876ad?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Almaty,Q&A,"Recommend a 3-day itinerary for Almaty, Kazakhstan.",,Day 1: Explore the city highlights in Almaty. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on interests.,Bayterek Tower; Aksu-Zhabagly; Charyn Canyon,May–September,limited halal options,luxury,3,"history, halal, food"
450,"Dushanbe, Tajikistan - Tour Package",List halal-friendly cities and facilities in Tajikistan.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Dushanbe,User_Preference,I need halal-friendly accommodation and nearby mosques.,,List halal-friendly cities and facilities in Tajikistan.,Pamir Mountains; Ancient Penjikent; Rudaki Park,May–September,halal available,luxury,2,"nature, halal, adventure"
451,"Balkanabat, Turkmenistan - Tour Package",Nice — do you want a city-focused or nature-focused itinerary?,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Balkanabat,Conversation,I have 7 days and want to explore Turkmenistan.,,Nice — do you want a city-focused or nature-focused itinerary?,Kunya-Urgench; Ruins of Merv; Nisa Fortress,"April–June, September–October",halal available,mid-range,5,"halal, adventure, family"
452,"Astana, Kazakhstan - Tour Package",Astana in Kazakhstan is known for Aksu-Zhabagly and rich cultural heritage. Best time to visit: May–September. Popular foods: Baursak.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Astana,Destination,"Provide a short description of Astana, Kazakhstan.",,Astana in Kazakhstan is known for Aksu-Zhabagly and rich cultural heritage. Best time to visit: May–September. Popular foods: Baursak.,Medeu Skating Rink; Aksu-Zhabagly; Big Almaty Lake,May–September,halal available,luxury,2,"budget, luxury, nature"
453,"Mary, Turkmenistan - Tour Package",Visa requirements vary by nationality. Check the embassy website or official government portal for the latest visa rules for Turkmenistan.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Mary,Q&A,How do I get a visa for Turkmenistan (if needed)?,,Visa requirements vary by nationality. Check the embassy website or official government portal for the latest visa rules for Turkmenistan.,Yangykala Canyon; Darvaza Gas Crater; Kunya-Urgench,"April–June, September–October",halal available,budget,7,"history, budget, food"
454,"Istaravshan, Tajikistan - Tour Package","Family-friendly spots include museums, parks, and easy cultural sites in Istaravshan.",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Istaravshan,Q&A,"List family-friendly attractions in Istaravshan, Tajikistan.",,"Family-friendly spots include museums, parks, and easy cultural sites in Istaravshan.",Fann Mountains; Pamir Mountains; Iskanderkul,May–September,halal available,budget,1,"family, luxury, budget"
455,"Mary, Turkmenistan - Tour Package","Mary in Turkmenistan is known for Ruins of Merv and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik...",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Mary,Destination,"Provide a short description of Mary, Turkmenistan.",,"Mary in Turkmenistan is known for Ruins of Merv and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik.",Darvaza Gas Crater; Nisa Fortress; Yangykala Canyon,"April–June, September–October",halal available,mid-range,2,"luxury, halal, budget"
456,"Osh, Kyrgyzstan - Tour Package",Sure — how many family members and ages?,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Osh,Conversation,Can you help me plan a family trip to Osh?,,Sure — how many family members and ages?,Son-Kul Lake; Issyk-Kul Lake; Ala-Too Square,June–September,halal available,budget,4,"history, food, adventure"
457,"Astana, Kazakhstan - Tour Package","Great! Do you prefer culture, nature, or adventure?",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Astana,Conversation,"Hi, I want to plan a trip to Kazakhstan.",,"Great! Do you prefer culture, nature, or adventure?",Medeu Skating Rink; Big Almaty Lake; Bayterek Tower,May–September,halal available,mid-range,10,"luxury, nature, adventure"
458,"Dushanbe, Tajikistan - Tour Package",Dushanbe in Tajikistan is known for Rudaki Park and rich cultural heritage. Best time to visit: May–September. Popular foods: Shurbo.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Dushanbe,Destination,"Provide a short description of Dushanbe, Tajikistan.",,Dushanbe in Tajikistan is known for Rudaki Park and rich cultural heritage. Best time to visit: May–September. Popular foods: Shurbo.,Fann Mountains; Rudaki Park; Ancient Penjikent,May–September,limited halal options,luxury,5,"history, family, luxury"
459,"Istaravshan, Tajikistan - Tour Package","Great! Do you prefer culture, nature, or adventure?",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Istaravshan,Conversation,"Hi, I want to plan a trip to Tajikistan.",,"Great! Do you prefer culture, nature, or adventure?",Pamir Mountains; Rudaki Park; Fann Mountains,May–September,halal available,mid-range,5,"history, nature, food"
460,"Istaravshan, Tajikistan - Tour Package",I can recommend popular halal restaurants nearby — any cuisine preference?,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Istaravshan,Conversation,I am looking for halal food in Istaravshan.,,I can recommend popular halal restaurants nearby — any cuisine preference?,Rudaki Park; Pamir Mountains; Ancient Penjikent,May–September,halal available,budget,7,"food, adventure, halal"
461,"Dushanbe, Tajikistan - Tour Package","Great! Do you prefer culture, nature, or adventure?",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Dushanbe,Conversation,"Hi, I want to plan a trip to Tajikistan.",,"Great! Do you prefer culture, nature, or adventure?",Pamir Mountains; Ancient Penjikent; Rudaki Park,May–September,halal available,mid-range,1,"food, adventure, family"
462,"Karaganda, Kazakhstan - Tour Package",Day 1: Explore the city highlights in Karaganda. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on inte...,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Karaganda,Q&A,"Recommend a 3-day itinerary for Karaganda, Kazakhstan.",,Day 1: Explore the city highlights in Karaganda. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on interests.,Medeu Skating Rink; Charyn Canyon; Big Almaty Lake,May–September,halal available,mid-range,7,"halal, history, family"
463,"Panjakent, Tajikistan - Tour Package",Panjakent in Tajikistan is known for Pamir Mountains and rich cultural heritage. Best time to visit: May–September. Popular foods: Osh.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Panjakent,Destination,"Provide a short description of Panjakent, Tajikistan.",,Panjakent in Tajikistan is known for Pamir Mountains and rich cultural heritage. Best time to visit: May–September. Popular foods: Osh.,Ancient Penjikent; Rudaki Park; Iskanderkul,May–September,halal available,mid-range,5,"food, nature, budget"
464,"Almaty, Kazakhstan - Tour Package",Almaty in Kazakhstan is known for Bayterek Tower and rich cultural heritage. Best time to visit: May–September. Popular foods: Baursak.,800,https://images.unsplash.com/photo-1560707303-4e980ce876ad?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Almaty,Destination,"Provide a short description of Almaty, Kazakhstan.",,Almaty in Kazakhstan is known for Bayterek Tower and rich cultural heritage. Best time to visit: May–September. Popular foods: Baursak.,Big Almaty Lake; Bayterek Tower; Aksu-Zhabagly,May–September,halal available,budget,2,"history, family, food"
465,"Khiva, Uzbekistan - Tour Package","Khiva in Uzbekistan is known for Itchan Kala and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik.",2500,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Khiva,Destination,"Provide a short description of Khiva, Uzbekistan.",,"Khiva in Uzbekistan is known for Itchan Kala and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik.",Registan; Itchan Kala; Shah-i-Zinda,"April–June, September–October",halal available,luxury,4,"luxury, adventure, budget"
466,"Shakhrisabz, Uzbekistan - Tour Package","Shakhrisabz in Uzbekistan is known for Gur-e-Amir and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashl...",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Shakhrisabz,Destination,"Provide a short description of Shakhrisabz, Uzbekistan.",,"Shakhrisabz in Uzbekistan is known for Gur-e-Amir and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik.",Ark Fortress; Gur-e-Amir; Registan,"April–June, September–October",halal available,budget,7,"halal, history, nature"
467,"Shakhrisabz, Uzbekistan - Tour Package",I can recommend popular halal restaurants nearby — any cuisine preference?,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Shakhrisabz,Conversation,I am looking for halal food in Shakhrisabz.,,I can recommend popular halal restaurants nearby — any cuisine preference?,Ark Fortress; Registan; Itchan Kala,"April–June, September–October",halal available,budget,2,"family, luxury, halal"
468,"Balkanabat, Turkmenistan - Tour Package",Nice — do you want a city-focused or nature-focused itinerary?,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Balkanabat,Conversation,I have 7 days and want to explore Turkmenistan.,,Nice — do you want a city-focused or nature-focused itinerary?,Kunya-Urgench; Nisa Fortress; Darvaza Gas Crater,"April–June, September–October",halal available,mid-range,3,"halal, adventure, history"
469,"Panjakent, Tajikistan - Tour Package","Try local dishes like Qurutob, Shurbo when in Panjakent.",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Panjakent,Q&A,What local dishes should I try in Panjakent?,,"Try local dishes like Qurutob, Shurbo when in Panjakent.",Fann Mountains; Ancient Penjikent; Rudaki Park,May–September,halal available,budget,7,"adventure, family, history"
470,"Shakhrisabz, Uzbekistan - Tour Package",I will suggest budget guesthouses and hostels near major attractions.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Shakhrisabz,Conversation,"I'm on a tight budget, any cheap places to stay in Shakhrisabz?",,I will suggest budget guesthouses and hostels near major attractions.,Registan; Itchan Kala; Ark Fortress,"April–June, September–October",halal available,luxury,3,"budget, family, food"
471,"Jalal-Abad, Kyrgyzstan - Tour Package",Jalal-Abad in Kyrgyzstan is known for Fairy Tale Canyon and rich cultural heritage. Best time to visit: June–September. Popular foods: Laghman.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Jalal-Abad,Destination,"Provide a short description of Jalal-Abad, Kyrgyzstan.",,Jalal-Abad in Kyrgyzstan is known for Fairy Tale Canyon and rich cultural heritage. Best time to visit: June–September. Popular foods: Laghman.,Issyk-Kul Lake; Son-Kul Lake; Burana Tower,June–September,halal available,mid-range,4,"food, family, nature"
472,"Osh, Kyrgyzstan - Tour Package","Top attractions in Kyrgyzstan include Son-Kul Lake, Ala-Too Square, Burana Tower.",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Osh,Q&A,What are the top tourist attractions in Kyrgyzstan?,,"Top attractions in Kyrgyzstan include Son-Kul Lake, Ala-Too Square, Burana Tower.",Issyk-Kul Lake; Son-Kul Lake; Fairy Tale Canyon,June–September,halal available,mid-range,5,"adventure, history, halal"
473,"Shymkent, Kazakhstan - Tour Package","Top attractions in Kazakhstan include Bayterek Tower, Aksu-Zhabagly, Big Almaty Lake.",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Shymkent,Q&A,"Suggest top places to visit in Shymkent, Kazakhstan.",,"Top attractions in Kazakhstan include Bayterek Tower, Aksu-Zhabagly, Big Almaty Lake.",Aksu-Zhabagly; Bayterek Tower; Charyn Canyon,May–September,halal available,mid-range,3,"budget, halal, family"
